Date,Low,Open,Volume,High,Close
11/4/2020,112.81,113.91,"5,025,909",116.88,116.02
11/5/2020,116.28,117.57,"7,669,706",119.31,117.26
11/6/2020,122.71,127,"8,931,300",127.03,123.56
11/9/2020,122.57,125.48,"6,190,557",126.96,122.78
11/10/2020,118.6,119.03,"4,454,849",123.24,121.72
11/11/2020,122.04,122.63,"3,931,577",126.03,125.15
11/12/2020,124.73,125.41,"3,558,580",127.8,126.81
11/13/2020,126.31,127.33,"3,399,950",128.52,128.23
11/16/2020,127.56,129.82,"3,444,455",130.11,128.65
11/17/2020,128.72,130.6,"3,648,464",132.33,129
11/18/2020,127.84,129.63,"3,222,918",130.51,127.85
11/19/2020,127.11,127.3,"2,427,023",130.23,129.19
11/20/2020,128.36,129.66,"4,388,200",130.34,129.68
11/23/2020,126.91,129.87,"4,177,210",130.15,127.88
11/24/2020,125.76,127.47,"4,694,679",129.02,128.06
11/25/2020,127.76,128.79,"3,562,674",129.63,128.74
11/27/2020,128.87,129.12,"2,278,372",132.47,131.9
11/30/2020,130.13,131.9,"5,746,041",133.05,132.94
12/1/2020,132.24,132.92,"3,968,513",133.94,133.73
12/2/2020,132.41,133.64,"2,926,991",134.24,133.14
12/3/2020,131.09,131.65,"3,587,959",132.97,131.19
12/4/2020,130.68,131.63,"2,029,174",131.98,131.8
12/7/2020,131.92,132.08,"2,637,360",133.08,132.96
12/8/2020,131.83,132.83,"2,442,876",133.43,133.15
12/9/2020,130.57,133.88,"3,660,502",133.88,131.12
12/10/2020,130.04,130.73,"4,164,484",131.88,130.56
12/11/2020,129.69,130.57,"2,405,262",131.63,131.23
12/14/2020,129.23,131.02,"5,296,987",132.97,129.36
12/15/2020,128.78,129.7,"2,906,341",130.71,130
12/16/2020,129.11,130.65,"3,262,167",130.65,129.81
12/17/2020,129.65,130.32,"4,132,224",130.76,130.01
12/18/2020,129.51,130.3,"8,782,907",132.14,131.92
12/21/2020,127.63,130,"3,259,744",131.23,130.22
12/22/2020,130.26,131.93,"3,061,482",132.42,132.25
12/23/2020,130.95,132.25,"2,152,440",132.87,132.23
12/24/2020,132.59,132.78,"901,102",133.83,132.92
12/28/2020,131.4,134.23,"2,569,114",134.76,133
12/29/2020,131.65,133.52,"1,672,539",133.97,133.14
12/30/2020,132.51,133.52,"1,673,134",133.83,133.28
12/31/2020,133.11,133.15,"2,080,626",135,134.85
1/4/2021,130.46,134.3,"3,433,164",134.98,132.43
1/5/2021,130.46,131.95,"2,544,524",132.24,131.85
1/6/2021,129.61,130.72,"4,485,950",131.98,131.53
1/7/2021,133.16,133.81,"4,928,104",135.45,133.19
1/8/2021,132.23,133.26,"2,951,158",135.2,135.06
1/11/2021,132.75,134,"3,084,163",135.54,132.93
1/12/2021,127.67,132.88,"5,374,573",133.47,128.69
1/13/2021,128.45,129.14,"2,917,272",129.9,128.5
1/14/2021,123.9,129.03,"6,359,743",130.42,124.69
1/15/2021,124.75,124.75,"4,741,035",127.9,127.28
1/19/2021,127.12,128.69,"4,033,823",130.43,129.85
1/20/2021,129.5,130.12,"4,230,427",132.42,132.3
1/21/2021,129.85,132.71,"2,688,341",132.71,130.4
1/22/2021,129.12,130.44,"2,501,591",131.32,130.36
1/25/2021,129.67,130.75,"2,892,807",132.4,131.1
1/26/2021,130,130.02,"3,218,974",132.71,131.41
1/27/2021,122.45,129.69,"7,023,139",130,123.27
1/28/2021,124.5,125.79,"5,000,209",129.6,127.77
1/29/2021,125.37,126.56,"4,597,364",129.23,126.08
2/1/2021,125.21,126.29,"4,070,209",129.35,128.42
2/2/2021,128.07,128.63,"3,455,993",132.41,131.89
2/3/2021,128.75,131.85,"3,918,351",132.65,129.37
2/4/2021,129.37,130.31,"7,395,974",130.85,130.6
2/5/2021,124.55,129.02,"10,319,060",129.59,125.28
2/8/2021,122.54,126.2,"5,742,639",126.26,126.1
2/9/2021,124.05,125.92,"3,342,881",125.99,124.45
2/10/2021,124.32,125.11,"2,879,980",125.66,124.49
2/11/2021,123.46,125.43,"3,085,307",125.45,124.4
2/12/2021,122.68,123.81,"2,713,023",124.05,123.68
2/16/2021,121.38,122.98,"4,247,536",123.38,122
2/17/2021,120.83,121.89,"6,108,997",122.95,121.3
2/18/2021,119.6,120.85,"6,126,292",123.24,123.04
2/19/2021,119.4,123.1,"4,961,134",123.72,120.1
2/22/2021,117.4,119.15,"5,138,507",119.85,117.91
2/23/2021,115.89,117.88,"6,390,227",119.65,119.22
2/24/2021,116.77,117.72,"4,424,972",119.51,119.38
2/25/2021,119.74,124.49,"11,337,270",125.34,120.89
2/26/2021,118.88,119.75,"5,117,952",121.66,119.97
3/1/2021,120.27,120.31,"5,813,819",123.93,123.57
3/2/2021,122.42,123.9,"4,797,734",124.56,122.45
3/3/2021,118.62,121.44,"5,390,215",121.94,118.84
3/4/2021,117.41,119.19,"4,884,173",121.52,118.61
3/5/2021,118.54,120.02,"7,944,302",125.35,124.68
3/8/2021,123.85,124.09,"7,416,016",128.46,127.06
3/9/2021,125.46,129.02,"6,409,488",129.84,126.31
3/10/2021,126.06,128.43,"4,027,759",129.12,127.41
3/11/2021,123.88,127.86,"8,824,488",130.2,125.99
3/12/2021,124.68,126.57,"6,122,524",127.67,127.12
3/15/2021,124.08,128.32,"5,601,115",128.57,125.63
3/16/2021,124.84,125.8,"4,433,176",128.81,127.78
3/17/2021,125.52,126.33,"3,471,786",128.02,127.3
3/18/2021,124.82,125.38,"3,835,061",126.54,124.91
3/19/2021,122.96,124.73,"8,848,346",125.71,124.19
3/22/2021,124.64,124.66,"4,851,005",127.1,126.11
3/23/2021,124.22,126.94,"3,653,238",127.33,124.39
3/24/2021,122.31,125.28,"3,673,104",125.3,122.36
3/25/2021,121.15,124.21,"4,259,288",124.28,123.48
3/26/2021,121.02,123.87,"4,274,705",124.72,122.99
3/29/2021,121.9,122.56,"3,255,974",124.67,123.46
3/30/2021,122.28,123.53,"4,592,512",125.39,124.64
3/31/2021,124.15,124.25,"4,160,388",125.93,125.29
4/1/2021,124.85,125.86,"4,281,660",127.66,127.65
4/5/2021,128.23,128.47,"4,316,131",131.66,131.4
4/6/2021,130.37,130.37,"4,906,642",131.99,131.43
4/7/2021,129.09,130.91,"3,057,107",131.1,130.02
4/8/2021,129.61,130.88,"2,422,809",130.91,130.11
4/9/2021,128.18,130.53,"2,388,312",130.53,129.03
4/12/2021,128.23,128.49,"2,435,777",131,130.76
4/13/2021,129.67,130.3,"4,516,398",131.2,130.79
4/14/2021,129.61,130.68,"2,921,544",130.79,129.9
4/15/2021,130.12,131.1,"3,241,245",131.8,131.47
4/16/2021,131.32,131.99,"3,540,286",133.55,133.05
4/19/2021,131.92,133.59,"2,575,824",133.64,131.99
4/20/2021,128.48,131.7,"3,332,393",131.7,130.55
4/21/2021,129.81,130.96,"3,368,371",132.5,132.12
4/22/2021,130.59,132,"3,324,462",132.88,131.73
4/23/2021,131.4,131.75,"3,025,541",133.91,133.32
4/26/2021,131.91,133.41,"2,721,749",133.41,132.5
4/27/2021,131.48,133.11,"3,008,587",133.24,132.92
4/28/2021,131.53,132.35,"2,011,401",132.64,132.08
4/29/2021,132.15,132.15,"3,402,002",134.07,134.01
4/30/2021,131.51,133.05,"4,138,415",133.18,132.13
5/3/2021,130.91,132.58,"4,192,277",132.78,131.45
5/4/2021,127.09,130.83,"4,891,763",131.13,128.48
5/5/2021,131.42,131.46,"8,802,928",135.33,134.13
5/6/2021,132.21,133.68,"8,150,179",138.98,138.88
5/7/2021,138.35,138.58,"5,831,552",140.19,139.12
5/10/2021,135.69,138.33,"5,251,565",139.72,135.81
5/11/2021,134.67,135.11,"3,151,621",138.25,138
5/12/2021,135.85,135.98,"3,903,568",137.38,136.64
5/13/2021,136.45,137.07,"3,737,977",139.1,138.12
5/14/2021,138.73,139.06,"5,331,130",143.09,141.52
5/17/2021,139.17,140.15,"5,451,723",140.47,140.2
5/18/2021,134.86,139.98,"8,235,639",139.98,135
5/19/2021,132.49,133.67,"6,709,196",134.67,134.35
5/20/2021,134.3,134.59,"4,445,979",136.68,136.16
5/21/2021,135.79,137.34,"3,718,978",137.43,136.05
5/24/2021,136.19,136.6,"4,432,041",138.41,137.73
5/25/2021,136.73,137.97,"6,094,287",138.88,136.76
5/26/2021,136.63,136.78,"6,267,104",140.87,139.65
5/27/2021,139.81,140.48,"8,141,098",142.16,141.31
5/28/2021,141.41,141.81,"4,197,731",142.61,141.45
6/1/2021,141.45,141.66,"3,752,704",142.91,141.7
6/2/2021,139.94,141.8,"3,589,665",142.11,140.98
6/3/2021,140.02,140.22,"4,503,705",142.86,142.32
6/4/2021,142.5,142.99,"3,484,039",144.77,144.51
6/7/2021,142.96,143.91,"2,758,231",144.82,143.51
6/8/2021,143.9,143.9,"4,960,601",145.68,145.39
6/9/2021,145.59,145.59,"4,125,035",147.95,147.27
6/10/2021,146.22,147.6,"3,592,185",148.7,146.51
6/11/2021,144.37,146.58,"4,072,850",146.65,145.35
6/14/2021,144.56,144.99,"3,477,876",145.57,145.26
6/15/2021,145.01,145.38,"3,169,605",146.76,145.68
6/16/2021,143.26,145.8,"4,184,063",146.28,144.91
6/17/2021,144.81,144.99,"3,494,570",147.88,146.45
6/18/2021,144.29,146.23,"5,430,892",146.49,144.7
6/21/2021,145.08,145.97,"3,801,916",146.19,145.66
6/22/2021,145.01,145.71,"2,621,930",146,145.82
6/23/2021,144.51,145.4,"2,416,179",145.68,145.03
6/24/2021,144.87,145.38,"2,181,600",146.07,145.6
6/25/2021,144.8,145.79,"3,376,436",146.24,145.34
6/28/2021,144.41,145.27,"2,826,159",145.58,145.04
6/29/2021,144.14,144.69,"3,197,172",145.34,144.99
6/30/2021,144.23,145.21,"3,139,044",145.32,144.83
7/1/2021,144.29,144.54,"2,655,337",145.5,145.34
7/2/2021,145.32,145.94,"2,603,485",146.71,146.29
7/6/2021,145.15,146.15,"2,357,478",146.93,146.75
7/7/2021,145.57,146.72,"1,777,474",148.14,148.04
7/8/2021,146.01,147.52,"2,407,480",148.02,146.86
7/9/2021,144.51,145.89,"3,245,325",147.3,146.01
7/12/2021,145.33,146.19,"2,007,989",147.19,146.9
7/13/2021,146.11,146.81,"2,583,001",149.59,147.77
7/14/2021,148.02,148.49,"2,316,703",149.84,148.9
7/15/2021,148.11,149.34,"3,348,644",150.14,148.34
7/16/2021,148.09,148.09,"2,476,759",150.2,149.41
7/19/2021,143.29,147.5,"7,154,748",148.21,144.61
7/20/2021,144.11,144.79,"7,189,695",145.69,144.4
7/21/2021,143.65,143.99,"4,700,015",146.12,144.57
7/22/2021,142.44,144.66,"4,335,913",144.94,144.75
7/23/2021,143.9,145.43,"4,278,384",145.43,144
7/26/2021,143.63,143.63,"3,705,891",145.72,144.97
7/27/2021,143.56,144.85,"4,110,430",145.07,144.82
7/28/2021,144.3,145,"2,975,071",145.49,145.12
7/29/2021,143.7,145.5,"4,198,578",146.92,144.63
7/30/2021,141.2,143,"6,600,310",145.18,144.02
8/2/2021,144.02,144.87,"4,333,512",145.29,144.91
8/3/2021,144.03,145.08,"3,953,558",145.46,144.5
8/4/2021,142.15,143.87,"4,615,287",144.4,142.22
8/5/2021,141.7,142.82,"4,369,073",143.5,141.93
8/6/2021,141.47,141.99,"5,236,813",142.76,142.23
8/9/2021,142.69,142.8,"4,645,966",144,142.99
8/10/2021,142.48,143.3,"2,608,482",143.83,143.2
8/11/2021,142.94,143.31,"2,417,833",144.76,144.59
8/12/2021,144.69,144.96,"2,224,016",145.39,144.74
8/13/2021,144.08,144.3,"2,618,232",145.35,144.94
8/16/2021,139.28,141,"7,115,666",142.66,140.73
8/17/2021,140.08,140.55,"4,718,486",141.85,140.67
8/18/2021,139.68,140.24,"4,480,037",141.77,139.83
8/19/2021,139.42,139.6,"3,799,060",141.6,140.89
8/20/2021,140.37,141.02,"3,274,009",143.28,141.81
8/23/2021,141.2,141.51,"3,186,783",142.97,142.54
8/24/2021,141.76,142.3,"2,367,313",143.09,142.5
8/25/2021,139.8,142.32,"3,633,557",142.32,139.86
8/26/2021,137.42,140.55,"4,204,815",140.55,137.58
8/27/2021,137.18,137.89,"3,351,815",138.65,138.38
8/30/2021,135.62,136.93,"3,628,587",138.58,137.9
8/31/2021,136.57,137.53,"4,458,868",137.98,137.02
9/1/2021,137.38,137.63,"2,754,993",138.8,137.74
9/2/2021,135.05,138.22,"3,807,972",138.26,136.13
9/3/2021,135.42,136.37,"2,448,839",136.49,136
9/7/2021,134.22,136.09,"4,404,717",136.79,134.47
9/8/2021,132.33,134.66,"6,635,742",134.66,133.67
9/9/2021,130.24,131.2,"8,683,989",133.75,131.44
9/10/2021,129.07,131.77,"6,570,126",132.21,130.81
9/13/2021,129.57,131.9,"6,763,232",132.17,130.02
9/14/2021,127.97,130.92,"6,053,800",131.24,128.92
9/15/2021,125.35,128.56,"8,735,667",128.84,127.07
9/16/2021,125.96,127.4,"9,045,061",129.63,128.91
9/17/2021,127.03,128.88,"8,304,345",129.23,128
9/20/2021,124.67,127.01,"7,916,034",127.97,125.63
9/21/2021,124.85,126.45,"5,907,989",127.5,124.9
9/22/2021,125.45,125.76,"6,952,830",128.24,127.73
9/23/2021,128.01,128.26,"8,177,267",131.89,130.94
9/24/2021,129.05,130.17,"3,712,062",130.74,129.43
9/27/2021,127.25,128.73,"3,888,480",128.83,127.78
9/28/2021,125.86,126.72,"4,517,998",127.71,126.31
9/29/2021,126,126.55,"4,398,495",128.75,128.1
9/30/2021,127.11,128.83,"4,541,985",129.27,127.76
10/1/2021,126.29,127.08,"4,126,748",128.31,126.76
10/4/2021,124.74,126.81,"4,752,994",127.75,125.46
10/5/2021,124.29,125.09,"3,051,218",126.19,125.4
10/6/2021,123.3,124.25,"4,160,458",124.72,124.6
10/7/2021,122.81,125.67,"5,431,967",126.13,123.18
10/8/2021,120.6,123.64,"5,975,966",123.64,121.22
10/11/2021,116.96,120.98,"9,884,182",121.6,117.19
10/12/2021,116.15,117.59,"7,095,714",118.58,116.28
10/13/2021,116,117.16,"6,845,992",118.03,116.46
10/14/2021,117.61,118.09,"9,698,818",119.69,119.26
10/15/2021,117.22,119.61,"4,453,810",120.34,117.56
10/18/2021,116.13,117.06,"4,377,741",118.2,117.38
10/19/2021,116.82,117.61,"3,426,514",118.65,118.56
10/20/2021,118.99,119.08,"5,876,206",122.66,121.94
10/21/2021,116.43,121.6,"6,744,831",121.93,116.85
10/22/2021,116.17,117.4,"5,213,650",117.51,116.87
10/25/2021,115.83,116.77,"5,940,097",116.97,115.93
10/26/2021,116.29,116.59,"4,600,176",117.98,116.36
10/27/2021,116.06,116.32,"3,998,194",117.53,116.62
10/28/2021,115.4,116.89,"3,371,075",117.87,116.04
10/29/2021,114.69,115.82,"4,175,783",116.33,115.03
11/1/2021,114.89,114.99,"4,044,467",116.39,115.86
11/2/2021,114.76,116.86,"5,446,497",117.3,115.8
11/3/2021,121.05,122.12,"9,641,777",124.71,121.94
11/4/2021,121.22,122.13,"6,250,240",124.08,122.65
11/5/2021,121.79,123,"5,204,750",124.41,122.67
11/8/2021,119.85,122.84,"4,437,866",122.84,120.86
11/9/2021,119.19,120.92,"3,889,503",121.69,119.86
11/10/2021,119.12,119.65,"3,715,023",122.28,119.55
11/11/2021,118.12,119.34,"3,443,937",120.05,118.47
11/12/2021,118.02,118.89,"2,854,079",119.27,118.24
11/15/2021,115.76,117.99,"5,337,023",118.3,117.77
11/16/2021,118.01,118.51,"4,056,855",119.3,118.36
11/17/2021,116.3,117.77,"3,494,632",118.11,117.19
11/18/2021,115.29,116.72,"4,801,413",117.43,116.98
11/19/2021,114.36,117.01,"5,741,633",117.02,115.62
11/22/2021,113.68,116.07,"5,316,404",116.09,113.85
11/23/2021,112.87,113.49,"4,482,974",116.05,115.46
11/24/2021,113.58,115.01,"3,552,657",115.38,114.48
11/26/2021,113.13,114.74,"4,391,772",115.37,113.53
11/29/2021,110.33,113.56,"6,835,963",113.93,113.4
11/30/2021,108.09,113.04,"10,010,640",113.15,108.81
12/1/2021,106.7,110.48,"4,758,305",111.32,106.72
12/2/2021,106.86,107.15,"5,829,390",111.12,110.36
12/3/2021,109.03,110.52,"6,010,944",112.99,112.77
12/6/2021,112.76,113.72,"5,042,843",116.24,115.63
12/7/2021,114.65,115.87,"6,868,056",117.72,117.15
12/8/2021,113.48,117.19,"5,767,733",117.41,114.75
12/9/2021,112.77,114.46,"4,041,215",114.7,113.99
12/10/2021,113.71,114.07,"3,817,715",115.9,114.77
12/13/2021,113.74,114.32,"4,154,600",115.49,115.01
12/14/2021,114.29,114.63,"5,615,119",118.3,117.31
12/15/2021,116.2,117.02,"4,035,294",118.82,118.42
12/16/2021,118.81,119,"6,062,027",121.42,120.58
12/17/2021,118.58,119.93,"10,513,080",121.72,119.81
12/20/2021,116.85,117.81,"3,542,646",119.53,118.99
12/21/2021,119.01,119.69,"3,696,821",121.63,121.1
12/22/2021,120,120.51,"3,400,225",122.56,120.56
12/23/2021,119.88,120.71,"3,020,822",121.75,119.91
12/27/2021,118.32,119.96,"3,397,704",120.06,118.58
12/28/2021,117.8,119,"3,706,615",120.31,118.16
12/29/2021,116.88,119.18,"3,389,756",119.29,117.64
12/30/2021,116.36,117.72,"4,348,419",118.78,116.51
12/31/2021,115.38,116.52,"3,186,404",116.93,115.98
1/3/2022,114.15,115.76,"6,674,603",116.09,114.43
1/4/2022,111.96,114.68,"7,336,074",114.88,114.06
1/5/2022,114.38,114.82,"8,059,426",118.23,115.36
1/6/2022,114.54,116.03,"4,659,422",116.89,115.57
1/7/2022,108.55,112.07,"11,766,780",113.54,109.74
1/10/2022,104.1,109.5,"9,615,873",109.62,105.74
1/11/2022,104.62,107.48,"8,358,904",111.02,110.97
1/12/2022,109.97,111.5,"4,962,464",112.64,110.85
1/13/2022,109.56,111.17,"4,164,809",112,110.12
1/14/2022,107.06,109.83,"3,801,453",109.83,108.52
1/18/2022,106.28,107.01,"4,960,978",108.23,106.91
1/19/2022,105.17,106.77,"3,898,346",107.28,105.38
1/20/2022,103.91,105.38,"4,795,682",107.87,104.06
1/21/2022,101.51,103.9,"6,504,169",105.26,101.62
1/24/2022,102.27,102.4,"8,815,053",106.97,106.65
1/25/2022,104.4,105.62,"6,237,692",106.62,105.67
1/26/2022,103.77,105.22,"9,372,141",106.51,104.22
1/27/2022,103.77,103.92,"4,674,077",107.76,106.03
1/28/2022,104.8,105.71,"4,649,368",108.73,108.65
1/31/2022,106.89,108.2,"4,857,628",108.43,108.17
2/1/2022,106.75,107.72,"4,387,171",109.75,109.55
2/2/2022,107.92,109.61,"6,408,037",110.5,109.58
2/3/2022,117.5,120,"16,349,320",122.46,120.78
2/4/2022,117.91,119.03,"7,596,748",122.52,120.94
2/7/2022,120.94,121.24,"6,420,678",122.9,122.05
2/8/2022,122.25,122.48,"6,064,568",126.26,125.44
2/9/2022,125.82,126.63,"7,483,079",128.39,128.08
2/10/2022,124.56,125,"6,901,571",127.84,125.13
2/11/2022,124.14,124.69,"4,963,264",126.94,124.48
2/14/2022,123.35,125.64,"4,655,258",125.79,125.51
2/15/2022,126.08,126.44,"3,712,555",128.07,127.03
2/16/2022,125.31,127.5,"3,026,255",128.37,127.46
2/17/2022,124.28,126.34,"4,604,165",126.65,124.55
2/18/2022,122.79,124.99,"3,590,866",125.64,123.98
2/22/2022,122.27,123.62,"4,369,576",124.5,123.51
2/23/2022,119.71,123.07,"4,635,555",123.39,121.44
2/24/2022,118.73,119.74,"5,549,050",123.95,123.66
2/25/2022,123.24,124.73,"3,816,565",125.99,125.46
2/28/2022,121.18,121.47,"5,167,743",123.47,123.21
3/1/2022,121.63,121.91,"4,326,066",124.03,123.13
3/2/2022,123.16,123.9,"4,177,692",126.31,125.61
3/3/2022,123.63,126.54,"4,718,782",127.2,123.92
3/4/2022,122.43,123.55,"5,086,450",124.78,123.23
3/7/2022,121.79,122.5,"5,161,507",123.65,122.31
3/8/2022,116.91,121.14,"6,187,017",121.83,119.28
3/9/2022,120.49,120.68,"4,290,357",122.53,121.96
3/10/2022,120.44,120.66,"4,200,597",123.92,123.54
3/11/2022,124.4,124.43,"4,207,189",126.38,124.57
3/14/2022,123.97,124.37,"5,149,525",126.44,124.07
3/15/2022,124.89,124.89,"3,879,160",127.6,126.28
3/16/2022,125.47,126.02,"5,454,004",128.14,127.76
3/17/2022,127.71,128.57,"5,042,044",129.57,128.95
3/18/2022,126.69,128.88,"8,572,039",129.4,127.18
3/21/2022,124.2,126.92,"5,920,130",126.92,125.97
3/22/2022,125.43,126.58,"4,594,266",127.13,125.69
3/23/2022,124.74,125.93,"4,867,003",126.82,124.83
3/24/2022,123.84,125.63,"5,288,610",126.12,125.69
3/25/2022,123.14,125.74,"5,135,532",126.23,124.29
3/28/2022,124.27,124.49,"5,420,300",126.58,126.49
3/29/2022,125.98,126.22,"7,016,684",128.58,128.43
3/30/2022,127.87,128.99,"4,076,961",128.99,128.61
3/31/2022,127.54,128.88,"4,434,330",129.4,128.35
4/1/2022,127.9,128.97,"4,205,066",130.91,130.76
4/4/2022,130.48,130.54,"6,884,949",133.21,132.59
4/5/2022,130.79,130.96,"4,215,303",133.25,131.96
4/6/2022,131.25,131.53,"7,274,612",134.85,133.71
4/7/2022,132.28,133.68,"5,812,440",134.85,133.28
4/8/2022,132.39,133.4,"4,293,127",134.33,132.84
4/11/2022,129.82,133.28,"5,098,599",134.09,130.42
4/12/2022,130.66,131.42,"5,007,972",133.2,131.44
4/13/2022,131.7,132.09,"6,828,562",135.06,134.85
4/14/2022,132.54,134.85,"3,921,362",135.15,132.96
4/18/2022,130,132.11,"2,604,182",132.95,130.76
4/19/2022,129.44,129.65,"3,707,087",133.22,132.84
4/20/2022,132.09,133.61,"4,407,296",133.79,132.7
4/21/2022,131.85,133.26,"3,580,745",134.62,132.1
4/22/2022,127.5,130.47,"5,604,690",130.86,128.63
4/25/2022,126.38,128.77,"4,570,583",129.07,128.81
4/26/2022,124.81,128.39,"6,221,098",129.07,124.96
4/27/2022,127.07,129,"8,071,934",132.42,129.84
4/28/2022,128.44,131.04,"4,288,483",132.94,132.29
4/29/2022,122.72,130.3,"7,328,444",131.74,123.14
5/2/2022,123.02,123.04,"5,514,443",126.82,126.4
5/3/2022,124.61,127.27,"5,319,062",127.54,126.25
5/4/2022,125.37,126.39,"5,964,032",132.48,132.37
5/5/2022,127.56,130.69,"4,938,890",131.5,129.56
5/6/2022,125.09,128.26,"4,701,936",129.49,126.8
5/9/2022,120.9,125.66,"6,938,116",126,121.73
5/10/2022,121.54,124.07,"5,080,983",126.4,123
5/11/2022,121.5,121.99,"7,399,403",126.51,123.28
5/12/2022,121.64,123.33,"4,460,556",124.44,124.03
5/13/2022,124.15,124.28,"3,891,022",127.43,126.33
5/16/2022,126.04,126.36,"3,240,013",129.11,126.55
5/17/2022,126.75,128,"3,884,879",129.34,128.62
5/18/2022,124.63,127.98,"3,786,991",128.37,125.24
5/19/2022,124.13,125.53,"4,240,261",127.32,125.88
5/20/2022,123.82,127.02,"4,348,790",127.11,126.04
5/23/2022,126.62,127.35,"4,133,455",130.1,129.89
5/24/2022,126.91,129.44,"4,038,062",130,129.22
5/25/2022,128.93,129.53,"3,184,968",131.88,131.44
5/26/2022,131.66,132,"4,066,030",134.38,132.74
5/27/2022,132.9,133.19,"3,294,255",134.28,134.11
5/31/2022,132.36,133.4,"5,158,086",134.17,133.29
6/1/2022,131.64,133.71,"3,773,569",135.35,134.56
6/2/2022,133.43,135.61,"3,704,869",135.96,135.8
6/3/2022,135.17,135.76,"4,376,304",137.16,136.61
6/6/2022,136.51,137.99,"3,163,376",138.98,137.17
6/7/2022,136,136.81,"3,304,373",138.83,138.59
6/8/2022,134.55,138.27,"3,762,712",138.27,135.21
6/9/2022,132.93,134.47,"3,044,395",136.1,133.02
6/10/2022,129.39,131.21,"3,676,214",131.96,130.51
6/13/2022,124.29,128.83,"5,036,492",128.92,124.62
6/14/2022,123.11,125.13,"4,926,082",127.04,124.9
6/15/2022,124.47,126.31,"5,409,741",128.11,126.52
6/16/2022,121.76,124.84,"6,641,919",125.56,124.28
6/17/2022,125,125,"8,437,433",129.1,127.59
6/21/2022,129.02,129.46,"5,354,071",132.37,131.67
6/22/2022,129.02,130.28,"4,896,148",135.08,133.17
6/23/2022,134.55,134.8,"4,485,927",136.86,135.94
6/24/2022,134.06,136.08,"6,416,531",137.42,137.08
6/27/2022,135.08,135.43,"3,774,140",137.16,136.54
6/28/2022,132.79,137.09,"4,261,082",138.46,133.03
6/29/2022,132.5,133.2,"2,773,151",134.98,134.37
6/30/2022,132.75,133.61,"4,391,115",135.75,134.54
7/1/2022,132.99,134.42,"3,544,013",137.79,136.81
7/5/2022,133.98,136.66,"3,156,812",137.88,137.56
7/6/2022,135.96,138.34,"3,372,337",138.8,137
7/7/2022,136.06,136.91,"3,665,038",137.74,136.33
7/8/2022,134.66,136.26,"3,330,799",136.26,135.72
7/11/2022,134.4,135.71,"2,928,442",136.33,134.73
7/12/2022,134.05,134.71,"2,927,104",136.13,134.44
7/13/2022,132.47,132.88,"3,121,828",136.33,134.92
7/14/2022,132.86,133.81,"5,083,093",137.12,135.66
7/15/2022,135.23,136.19,"4,051,519",137.43,137.37
7/18/2022,134.09,138.03,"4,339,303",138.8,134.47
7/19/2022,135.56,136.11,"4,207,849",137.94,137.52
7/20/2022,135.72,138.06,"5,231,816",138.5,137.45
7/21/2022,130.51,134.46,"6,467,931",136.25,133.19
7/22/2022,131.19,131.68,"5,319,505",135.02,132.48
7/25/2022,132.23,132.23,"4,086,016",135.49,134.56
7/26/2022,131.75,133.69,"5,523,575",134.69,133.91
7/27/2022,137.55,138.07,"9,649,358",142.37,140.91
7/28/2022,139.41,141.46,"5,721,035",142.46,141.7
7/29/2022,139.65,140.82,"5,559,179",143.47,143.06
8/1/2022,142.17,143,"4,079,332",144.1,143.79
8/2/2022,142.01,143.79,"3,301,537",144.17,142.35
8/3/2022,142.38,142.56,"2,795,294",144.19,143.7
8/4/2022,143.34,144.12,"2,658,460",144.97,143.79
8/5/2022,141.39,142.22,"3,500,342",144.8,144.56
8/8/2022,143.95,145.15,"3,350,904",146.31,144.58
8/9/2022,143.59,145.45,"3,469,733",145.82,145.58
8/10/2022,144.37,146.92,"4,070,321",147.68,144.84
8/11/2022,143.47,145.77,"2,554,107",145.89,143.61
8/12/2022,144.39,144.66,"3,290,667",146.68,146.46
8/15/2022,145.54,145.99,"2,574,211",146.89,146.69
8/16/2022,144.81,145.52,"2,925,331",146.93,146.63
8/17/2022,145.25,145.45,"2,509,525",146.91,145.55
8/18/2022,144.59,145,"3,177,177",147.4,146.86
8/19/2022,145.4,145.85,"2,663,235",146.96,146.37
8/22/2022,144.34,145.19,"3,515,588",145.9,144.58
8/23/2022,143.74,144.58,"1,880,354",145.22,143.86
8/24/2022,142.86,143.51,"4,701,700",146.51,145.33
8/25/2022,143.79,145.31,"2,760,163",147.33,147.07
8/26/2022,142.79,147.09,"4,347,658",148.04,143.02
8/29/2022,142.5,142.98,"3,083,013",146.57,144.89
8/30/2022,143.31,144.59,"3,358,614",145.76,145.52
8/31/2022,143.76,145.94,"6,215,020",147.21,143.96
9/1/2022,142.31,143.49,"4,492,985",144.8,143.92
9/2/2022,141.23,144.38,"4,497,346",145.77,141.98
9/6/2022,140.94,142.29,"3,897,492",143.34,141.91
9/7/2022,142.63,142.8,"4,102,826",145.95,145.5
9/8/2022,144.4,145.81,"4,325,963",147.53,145.37
9/9/2022,142.43,147.15,"5,585,549",147.32,145.7
9/12/2022,143.41,146.66,"4,513,117",146.98,145.15
9/13/2022,137.48,142.49,"6,206,721",143.44,137.74
9/14/2022,139.09,139.38,"5,726,901",142.17,141.93
9/15/2022,140.82,141.9,"4,373,788",143.05,141.02
